src_lang	tgt_lang	src_text	mt_text	omit_spans	hall_spans	class_hall	class_omit	data_source
spa_Latn	yor_Latn	El diseño interactivo requiere que los componentes de un proyecto se conecten uno con el otro, pero que al mismo tiempo conserven su sentido como entidades separadas.	Ìdánilẹ́kọ̀ọ́ ìjùmọ̀sọ̀nà ń béèrè pé kí àwọn kókó tó wà nínú iṣẹ́ kan bára wọn mu, àmọ́ kí wọ́n máa ṣe ohun tó bọ́gbọ́n mu gẹ́gẹ́ bí àwọn ẹ̀yà tó yàtọ̀ síra.	<<<El diseño interactivo>>> requiere que los componentes de un proyecto se conecten uno con el otro, pero que al mismo tiempo <<<conserven su sentido>>> como entidades separadas.	<<<Ìdánilẹ́kọ̀ọ́ ìjùmọ̀sọ̀nà>>> ń béèrè pé kí àwọn kókó tó wà nínú iṣẹ́ kan bára wọn mu, àmọ́ kí wọ́n máa ṣe ohun tó bọ́gbọ́n mu gẹ́gẹ́ bí àwọn ẹ̀yà tó yàtọ̀ síra.	2_Small_hallucination	3_Partial_omission	flores
spa_Latn	yor_Latn	Si se utiliza un dron, se deben verificar antes qué puede filmarse y qué permisos o licencias extra se necesitan.	Ti o ba nlo drones, o yẹ ki o ṣayẹwo ni iṣaaju ohun ti o le firanṣẹ ati awọn iwe-aṣẹ afikun ti o nilo.	Si se utiliza un dron, se deben verificar antes qué puede <<<filmarse>>> y qué permisos o licencias extra se necesitan.	Ti o ba nlo drones, o yẹ ki o ṣayẹwo ni iṣaaju ohun ti o le <<<firanṣẹ>>> ati awọn iwe-aṣẹ afikun ti o nilo.	2_Small_hallucination	2_Small_omission	flores
spa_Latn	yor_Latn	Marcó 2 goles y 2 asistencias en el triunfo por 5 a 3 de Washington sobre los Thrashers de Atlanta.	Ó kó góòlù méjì àti ìtìlẹ́yìn méjì nínú ìṣẹ́gun 5 sí 3 fún Washington lórí àwọn Thrashers tó wà ní Atlanta.	Marcó 2 goles y 2 asistencias en el triunfo por 5 a 3 de Washington sobre los Thrashers de Atlanta.	Ó kó góòlù méjì àti ìtìlẹ́yìn méjì nínú ìṣẹ́gun 5 sí 3 fún Washington lórí àwọn Thrashers tó wà ní Atlanta.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	No obstante, no debería preocuparse por esto ya que, con frecuencia, los turistas se mezclan entre sí para completar los automóviles.	Àmọ́ ṣá o, kò yẹ kó o ṣàníyàn nípa èyí, nítorí pé àwọn arìnrìn-àjò sábà máa ń dara pọ̀ mọ́ ara wọn láti fi kún ọkọ̀ ayọ́kẹ́lẹ́.	No obstante, no debería preocuparse por esto ya que, con frecuencia, los turistas se mezclan entre sí para completar los automóviles.	Àmọ́ ṣá o, kò yẹ kó o ṣàníyàn nípa èyí, nítorí pé àwọn arìnrìn-àjò sábà máa ń dara pọ̀ mọ́ ara wọn láti fi kún ọkọ̀ ayọ́kẹ́lẹ́.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	Si bien el barranquismo contiene elementos tanto de la natación, como de la escalada y el salto, es un deporte que exige relativamente poco entrenamiento o estado físico para quienes se inician en él (si se lo compara, por ejemplo, con la escalada en roca, el buceo o el esquí alpino).	Bó tilẹ̀ jẹ́ pé ìgbòkègbodò yìí ní àwọn nǹkan kan tó máa ń jẹ́ kéèyàn máa lúwẹ̀ẹ́, tó sì tún lè jẹ́ kéèyàn lè máa gòkè lọ sókè, ó tún ní àwọn nǹkan míì tó máa ń ṣe kéèyàn lè máa sáré lọ sókè. Àmọ́ ṣá o, eré ìdárayá yìí kì í gba pé kéèyàn máa dá ara ẹni lẹ́kọ̀ọ́ tàbí kó máa ṣe eré ìmárale tó tọ́.	Si bien <<<el barranquismo contiene elementos tanto de la natación, como de la escalada y el salto, es un deporte que exige relativamente poco entrenamiento o estado físico para quienes se inician en él (si se lo compara, por ejemplo, con la escalada en roca, el buceo o el esquí alpino)>>>.	Bó tilẹ̀ jẹ́ pé <<<ìgbòkègbodò yìí ní àwọn nǹkan kan tó máa ń jẹ́ kéèyàn máa lúwẹ̀ẹ́, tó sì tún lè jẹ́ kéèyàn lè máa gòkè lọ sókè, ó tún ní àwọn nǹkan míì tó máa ń ṣe kéèyàn lè máa sáré lọ sókè. Àmọ́ ṣá o, eré ìdárayá yìí kì í gba pé kéèyàn máa dá ara ẹni lẹ́kọ̀ọ́ tàbí kó máa ṣe eré ìmárale tó tọ́>>>.	3_Partial_hallucination	4_Full_omission	flores
spa_Latn	yor_Latn	La NBA tomó la decisión tras el resultado positivo de un jugador de Utah Jazz para el virus COVID-19.	Ẹgbẹ́ NBA ṣe ìpinnu yìí lẹ́yìn tí àbájáde rere tí òṣèré Utah Jazz kan ní lórí kòkòrò àrùn COVID-19 mú wá.	La NBA tomó la decisión tras el resultado positivo de un jugador de Utah Jazz para el virus COVID-19.	Ẹgbẹ́ NBA ṣe ìpinnu yìí lẹ́yìn tí àbájáde rere tí òṣèré Utah Jazz kan ní lórí kòkòrò àrùn COVID-19 mú wá.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	Además, cada país tiene leyes propias que determinan qué artículos de emergencia deben encontrarse dentro del automóvil.	Láfikún sí i, orílẹ̀-èdè kọ̀ọ̀kan ní àwọn òfin tirẹ̀ láti pinnu àwọn ohun ìní pàjáwìrì tó yẹ kí wọ́n fi sínú mọ́tò.	Además, cada país tiene leyes propias que determinan qué artículos de emergencia deben encontrarse dentro del automóvil.	Láfikún sí i, orílẹ̀-èdè kọ̀ọ̀kan ní àwọn òfin tirẹ̀ láti pinnu àwọn ohun ìní pàjáwìrì tó yẹ kí wọ́n fi sínú mọ́tò.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	Básicamente, el Renacimiento significó un cambio de contundente en la perspectiva del aprendizaje y la transmisión del conocimiento.	Láìsí àní-àní, ìyípadà ńláǹlà ló wáyé nínú bí a ṣe ń kẹ́kọ̀ọ́ àti bí ìmọ̀ ṣe ń ran àwọn èèyàn lọ́wọ́.	Básicamente, el Renacimiento significó un cambio de contundente en la perspectiva del aprendizaje y la transmisión del conocimiento.	Láìsí àní-àní, ìyípadà ńláǹlà ló wáyé nínú bí a ṣe ń kẹ́kọ̀ọ́ àti bí ìmọ̀ ṣe ń ran àwọn èèyàn lọ́wọ́.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	Una de las principales aplicaciones en esta categoría es Google Translate, que realiza la traducción sin conexión si se descargan los datos del idioma con el que se trabajará.	Ọkan ninu awọn ohun elo akọkọ ni ẹka yii ni Google Translate, eyiti o ṣe itumọ laisi asopọ ti o ba ṣe igbasilẹ data ti ede ti o yoo ṣiṣẹ pẹlu.	Una de las principales aplicaciones en esta categoría es Google Translate, que realiza la traducción sin conexión si se descargan los datos del idioma con el que se trabajará.	Ọkan ninu awọn ohun elo akọkọ ni ẹka yii ni Google Translate, eyiti o ṣe itumọ laisi asopọ ti o ba ṣe igbasilẹ data ti ede ti o yoo ṣiṣẹ pẹlu.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	El clima frío es, tal vez, el único verdadero peligro con el que pueden tener que lidiar quienes no se hayan preparado.	Ó ṣeé ṣe kó jẹ́ pé ojú ọjọ́ òtútù nìkan ni ewu tó wà fún àwọn tí kò múra sílẹ̀ láti borí.	El clima frío es, tal vez, el único verdadero peligro con el que pueden tener que <<< lidiar>>> quienes no se hayan preparado.	Ó ṣeé ṣe kó jẹ́ pé ojú ọjọ́ òtútù nìkan ni ewu tó wà fún àwọn tí kò múra sílẹ̀ láti borí.	1_No_hallucination	2_Small_omission	flores
spa_Latn	yor_Latn	Aunque la independencia de Chile fue declarada en 1810 (época en la que, a raíz de las guerras napoleónicas, España quedó sin un gobierno central operativo durante algunos años), el triunfo decisivo contra los españoles no ocurrió sino hasta 1818.	Bó tilẹ̀ jẹ́ pé ọdún 1810 ni wọ́n kéde pé orílẹ̀-èdè Chile ní òmìnira (ìgbà tí ogun Napoleon mú kí orílẹ̀-èdè Sípéènì pàdánù ìjọba àárín gbùngbùn tó ń ṣàkóso fún ọdún bíi mélòó kan), ìṣẹ́gun tó ṣe pàtàkì sí àwọn ará Sípéénì kò tíì wáyé títí di ọdún 1818.	Aunque la independencia de Chile fue declarada en 1810 (época en la que, a raíz de las guerras napoleónicas, España quedó sin un gobierno central operativo durante algunos años), el triunfo decisivo contra los españoles no ocurrió sino hasta 1818.	Bó tilẹ̀ jẹ́ pé ọdún 1810 ni wọ́n kéde pé orílẹ̀-èdè Chile ní òmìnira (ìgbà tí ogun Napoleon mú kí orílẹ̀-èdè Sípéènì pàdánù ìjọba àárín gbùngbùn tó ń ṣàkóso fún ọdún bíi mélòó kan), ìṣẹ́gun tó ṣe pàtàkì sí àwọn ará Sípéénì kò tíì wáyé títí di ọdún 1818.	1_No_hallucination	1_No_omission	flores
spa_Latn	yor_Latn	Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.	O le ṣe bẹ lori oju opo wẹẹbu kan bi o ti le ṣe lori window ti ile-iṣẹ kan.	<<<Consulte los viajes promocionados por el agente>>>. Puede hacerlo en una página web tanto como en el escaparate de un negocio.	O le ṣe bẹ lori oju opo wẹẹbu kan bi o ti le ṣe lori window ti ile-iṣẹ kan.	1_No_hallucination	3_Partial_omission	flores
deu_Latn	eng_Latn	Sofern Sie kein Diplomat sind, ist es beim Arbeiten im Ausland im Allgemeinen so, dass Sie Ihre Einkommensteuererklärung in dem Land, in dem Sie Ihren Wohnsitz haben, einreichen müssen.	If you are not a diplomat, when working abroad you generally have to file your income tax return in the country where you live.	Sofern Sie kein Diplomat sind, ist es beim Arbeiten im Ausland im Allgemeinen so, dass Sie Ihre Einkommensteuererklärung in dem Land, in dem Sie Ihren Wohnsitz haben, einreichen müssen.	If you are not a diplomat, when working abroad you generally have to file your income tax return in the country where you live.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Freiwillige Arbeit auf Reisen ist eine tolle Möglichkeit, etwas zu verändern, aber es geht nicht nur darum, etwas zu geben.	Volunteering on the road is a great way to make a difference, but it's not just about giving.	Freiwillige Arbeit auf Reisen ist eine tolle Möglichkeit, etwas zu verändern, aber es geht nicht nur darum, etwas zu geben.	Volunteering on the road is a great way to make a difference, but it's not just about giving.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Was tut z.B.	What does , for example ?	Was tut z.B.	What does , for example ?	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	STUTTGARTER NACHRICHTEN ONLINE [online].	I'm not sure if I'm going to be able to do that.	<<<STUTTGARTER NACHRICHTEN ONLINE [online]>>>.	<<<I'm not sure if I'm going to be able to do that>>>.	4_Full_hallucination	4_Full_omission	wiki
deu_Latn	eng_Latn	Seien Sie versichert, dass alles ziemlich klar sein wird, sobald Sie die Anlegestellen erreichen. Sie werden andere Boot-Tramper treffen, die ihr Wissen mit Ihnen teilen werden.	Rest assured that everything will be pretty clear once you reach the docks, you'll meet other boat jumpers who will share their knowledge with you.	Seien Sie versichert, dass alles ziemlich klar sein wird, sobald Sie die Anlegestellen erreichen. Sie werden andere Boot-Tramper treffen, die ihr Wissen mit Ihnen teilen werden.	Rest assured that everything will be pretty clear once you reach the docks, you'll meet other boat jumpers who will share their knowledge with you.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	Früher hat man blättern müssen, heute darf man scrollen.	You used to have to scroll, now you can scroll.	Früher hat man blättern müssen, heute darf man scrollen.	You used to have to scroll, now you can scroll.	1_No_hallucination	1_No_omission	wiki
deu_Latn	eng_Latn	Leslie Aun, eine Sprecherin der Komen-Stiftung, sagte, dass die Organisation eine neue Regel übernommen habe, die nicht zulasse, dass Zuschüsse oder Finanzmittel an Organisationen vergeben würden, gegen die ein gerichtliches Ermittlungsverfahren laufe.	Leslie Aun, a spokeswoman for the Comen Foundation, said the organization has adopted a new rule that does not allow grants or funding to organizations facing legal investigations.	Leslie Aun, eine Sprecherin der Komen-Stiftung, sagte, dass die Organisation eine neue Regel übernommen habe, die nicht zulasse, dass Zuschüsse oder Finanzmittel an Organisationen vergeben würden, gegen die ein gerichtliches Ermittlungsverfahren laufe.	Leslie Aun, a spokeswoman for the Comen Foundation, said the organization has adopted a new rule that does not allow grants or funding to organizations facing legal investigations.	1_No_hallucination	1_No_omission	flores
deu_Latn	eng_Latn	1. ist die Erstnennung schon 1088 Cravunkele Urkunde Kloster Gosek	1 is the first appointment already 1088 Cravunkele certificate monastery Gosek	1. ist die Erstnennung schon 1088 Cravunkele Urkunde Kloster Gosek	1 is the first appointment already 1088 Cravunkele certificate monastery Gosek	1_No_hallucination	1_No_omission	wiki
